ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
7895430	3.40e-02	1.61e-02	2.431394	-4.5309144	0.3408147		
7892781	3.40e-02	1.61e-02	2.431159	-4.5314661	0.3166252		
7973350	3.40e-02	1.61e-02	-2.430715	-4.5325137	-0.0740897		
8031526	3.41e-02	1.61e-02	2.430643	-4.5326832	0.225884	CCDC106	coiled-coil domain containing 106
8050813	3.41e-02	1.61e-02	-2.430455	-4.5331244	-0.2282469	DNMT3A	DNA methyltransferase 3 alpha
7898535	3.41e-02	1.61e-02	2.430369	-4.5333281	0.1292915		
8037505	3.41e-02	1.61e-02	2.430325	-4.5334317	0.2835935	TRAPPC6A	trafficking protein particle complex 6A
7910396	3.41e-02	1.61e-02	-2.430313	-4.5334587	-0.147162	TMEM78	transmembrane protein 78
7906919	3.41e-02	1.61e-02	-2.430308	-4.5334719	-0.1447709	RGS4	regulator of G-protein signaling 4
8026341	3.41e-02	1.61e-02	2.430224	-4.5336687	0.3057538	TECR	trans-2,3-enoyl-CoA reductase
7991917	3.41e-02	1.61e-02	-2.430136	-4.533876	-0.1682096	RAB40C	RAB40C, member RAS oncogene family
8016382	3.41e-02	1.61e-02	-2.430059	-4.5340581	-0.1517981	SP6	Sp6 transcription factor
8012896	3.41e-02	1.61e-02	2.429647	-4.535027	0.6228053	PMP22	peripheral myelin protein 22
7983771	3.41e-02	1.62e-02	-2.429327	-4.5357817	-0.2462805		
8121704	3.42e-02	1.62e-02	2.428691	-4.537277	0.2537787	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
7947338	3.43e-02	1.62e-02	2.428024	-4.5388477	0.3153054	PAX6	paired box 6
8019599	3.43e-02	1.62e-02	-2.427483	-4.5401192	-0.1001325	KRTAP3-3	keratin associated protein 3-3
8022441	3.43e-02	1.63e-02	-2.427258	-4.5406493	-0.2654904	ROCK1	Rho associated coiled-coil containing protein kinase 1
7893551	3.44e-02	1.63e-02	-2.426892	-4.541509	-0.2807833		
7894956	3.44e-02	1.63e-02	2.426555	-4.5423017	0.4829557		
7992789	3.44e-02	1.63e-02	-2.426465	-4.5425143	-0.3017957	TNFRSF12A	TNF receptor superfamily member 12A
7977103	3.44e-02	1.63e-02	-2.425945	-4.5437369	-0.2351934		
7899018	3.44e-02	1.63e-02	2.425904	-4.5438317	0.1984824	TMEM57	transmembrane protein 57
7972805	3.45e-02	1.63e-02	-2.425245	-4.5453824	-0.347597	RAB20	RAB20, member RAS oncogene family
8058765	3.45e-02	1.63e-02	2.425227	-4.5454234	0.3906185	FN1	fibronectin 1
7916582	3.45e-02	1.63e-02	-2.425046	-4.5458494	-0.1675823		
8030569	3.45e-02	1.64e-02	2.424742	-4.5465629	0.3155495	ZNF473	zinc finger protein 473
8071414	3.45e-02	1.64e-02	2.424685	-4.5466983	0.2326816	TMEM191A	transmembrane protein 191A (pseudogene)
8095646	3.46e-02	1.64e-02	2.424318	-4.5475587	0.109623	AFP	alpha fetoprotein
8122552	3.46e-02	1.64e-02	-2.423911	-4.5485151	-0.1361857		
7895372	3.46e-02	1.64e-02	-2.423592	-4.5492645	-0.2543292		
7893263	3.46e-02	1.64e-02	-2.423482	-4.5495237	-0.2408665		
7894432	3.46e-02	1.64e-02	2.423401	-4.5497139	0.2775115		
8011817	3.47e-02	1.64e-02	2.422994	-4.5506694	0.3320099	ZNF232	zinc finger protein 232
7952404	3.47e-02	1.64e-02	2.42298	-4.5507015	0.1448607	OR8B8	olfactory receptor family 8 subfamily B member 8
8144042	3.47e-02	1.65e-02	2.422415	-4.5520274	0.3341755		
7917798	3.47e-02	1.65e-02	2.422355	-4.552169	0.1702539	ABCA4	ATP binding cassette subfamily A member 4
7894416	3.47e-02	1.65e-02	2.422246	-4.5524243	0.2409859		
8043347	3.47e-02	1.65e-02	2.422175	-4.5525909	0.2737774		
8176219	3.48e-02	1.65e-02	2.42206	-4.552861	0.2415948	CMC4///MTCP1	C-X9-C motif containing 4///mature T-cell proliferation 1
8062251	3.48e-02	1.65e-02	2.422041	-4.5529069	0.1487922	EPB41L1	erythrocyte membrane protein band 4.1 like 1
8165217	3.48e-02	1.65e-02	-2.421929	-4.5531686	-0.4658535	NOTCH1	notch 1
8146159	3.48e-02	1.65e-02	2.42163	-4.5538712	0.4632776	AP3M2	adaptor related protein complex 3 mu 2 subunit
7895672	3.48e-02	1.65e-02	-2.42123	-4.5548105	-0.3434373		
8131709	3.48e-02	1.65e-02	-2.421075	-4.5551731	-0.3278723	SP4	Sp4 transcription factor
8153625	3.48e-02	1.65e-02	-2.421005	-4.5553374	-0.2662837	OPLAH	5-oxoprolinase (ATP-hydrolysing)
8132458	3.49e-02	1.65e-02	2.420723	-4.5559983	0.3887405	MRPL32	mitochondrial ribosomal protein L32
7930818	3.49e-02	1.65e-02	-2.420654	-4.5561618	-0.1300296	ENO4	enolase family member 4
8117382	3.49e-02	1.65e-02	2.420426	-4.5566956	0.4509229	HIST1H2BD	histone cluster 1, H2bd
8099144	3.49e-02	1.66e-02	2.420122	-4.5574091	0.2747967	EVC2	EvC ciliary complex subunit 2
8131096	3.50e-02	1.66e-02	2.419704	-4.5583903	0.4387377	ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1
7945859	3.50e-02	1.66e-02	-2.419681	-4.5584432	-0.1904098	MRGPRE	MAS related GPR family member E
8095137	3.50e-02	1.66e-02	-2.419396	-4.5591116	-0.0608455		
8010963	3.50e-02	1.66e-02	-2.418811	-4.5604833	-0.2955149		
8090533	3.50e-02	1.66e-02	2.418697	-4.5607511	0.3922732	ISY1-RAB43///ISY1	ISY1-RAB43 readthrough///ISY1 splicing factor homolog
7954787	3.50e-02	1.66e-02	-2.418587	-4.561007	-0.2515928		
8161513	3.51e-02	1.66e-02	-2.418464	-4.5612953	-0.3618085	PGM5P2///PGM5	phosphoglucomutase 5 pseudogene 2///phosphoglucomutase 5
8002211	3.51e-02	1.66e-02	-2.418353	-4.5615571	-0.222785	DDX28	DEAD-box helicase 28
7956114	3.51e-02	1.66e-02	2.41825	-4.5617973	0.3845351	LOC100996747///RPS26P11///RPS26///PDPK1	40S ribosomal protein S26///ribosomal protein S26 pseudogene 11///ribosomal protein S26///3-phosphoinositide dependent protein kinase 1
7933045	3.51e-02	1.67e-02	2.418072	-4.5622148	0.1423135		
8139917	3.51e-02	1.67e-02	-2.418016	-4.5623455	-0.1816743	WBSCR17	Williams-Beuren syndrome chromosome region 17
8093852	3.51e-02	1.67e-02	2.417945	-4.5625121	0.1866517	MSX1	msh homeobox 1
8175490	3.51e-02	1.67e-02	-2.417667	-4.5631644	-0.1405225		
7902425	3.51e-02	1.67e-02	-2.417538	-4.5634666	-0.3019328	ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3
8003840	3.52e-02	1.67e-02	2.417088	-4.5645216	0.3044714	EMC6	ER membrane protein complex subunit 6
8077270	3.52e-02	1.67e-02	-2.416996	-4.5647356	-0.3154134	CHL1	cell adhesion molecule L1 like
8053664	3.52e-02	1.67e-02	-2.416753	-4.5653054	-0.1530319		
8172715	3.52e-02	1.67e-02	-2.416735	-4.5653479	-0.1862135	CENPVL2///CENPVL1	centromere protein V like 2///centromere protein V like 1
8006445	3.52e-02	1.67e-02	-2.41665	-4.5655467	-0.1418241	CCL11///CCL11	C-C motif chemokine ligand 11///C-C motif chemokine ligand 11
8010287	3.52e-02	1.67e-02	-2.416553	-4.5657738	-0.1722795	C1QTNF1	C1q and tumor necrosis factor related protein 1
8157038	3.52e-02	1.67e-02	2.416237	-4.566514	0.4828486	SLC44A1	solute carrier family 44 member 1
7995668	3.52e-02	1.67e-02	2.416154	-4.5667086	0.2214898	IRX5	iroquois homeobox 5
8133200	3.52e-02	1.67e-02	-2.416062	-4.5669251	-0.1932415		
7893136	3.52e-02	1.67e-02	-2.41596	-4.5671637	-0.5560227		
7984892	3.53e-02	1.68e-02	-2.415746	-4.5676642	-0.1742797	LMAN1L	lectin, mannose binding 1 like
8052934	3.53e-02	1.68e-02	2.415434	-4.5683951	0.3226253	MCEE	methylmalonyl-CoA epimerase
8096425	3.53e-02	1.68e-02	-2.415323	-4.568655	-0.4706859	CCSER1	coiled-coil serine rich protein 1
8158664	3.53e-02	1.68e-02	-2.415246	-4.5688342	-0.1044337		
8167942	3.53e-02	1.68e-02	-2.415093	-4.5691933	-0.2297642	ZXDB	zinc finger, X-linked, duplicated B
7936833	3.53e-02	1.68e-02	-2.414782	-4.5699209	-0.5216774		
8012961	3.54e-02	1.68e-02	-2.413918	-4.5719433	-0.2166426	NCOR1	nuclear receptor corepressor 1
7895415	3.54e-02	1.68e-02	2.413803	-4.5722126	0.3190563		
8035831	3.54e-02	1.68e-02	2.413777	-4.5722722	0.2837663	ZNF98///ZNF492///ZNF85	zinc finger protein 98///zinc finger protein 492///zinc finger protein 85
8144993	3.54e-02	1.69e-02	-2.413565	-4.5727694	-0.1832335		
8069150	3.55e-02	1.69e-02	-2.413504	-4.5729105	-0.2119131	KRTAP10-9	keratin associated protein 10-9
8165993	3.55e-02	1.69e-02	-2.413439	-4.5730623	-0.1316707		
7899167	3.55e-02	1.69e-02	-2.413202	-4.5736166	-0.2097086	LIN28A	lin-28 homolog A
8075505	3.55e-02	1.69e-02	-2.413104	-4.5738461	-0.1458342		
7893597	3.55e-02	1.69e-02	2.412846	-4.5744497	0.2162276		
8103892	3.55e-02	1.69e-02	-2.412461	-4.5753504	-0.1397326		
7893857	3.56e-02	1.69e-02	-2.412059	-4.5762908	-0.410977		
7893174	3.56e-02	1.69e-02	2.412031	-4.5763567	0.2880208		
8119078	3.56e-02	1.69e-02	-2.411879	-4.5767109	-0.1984871		
8069876	3.56e-02	1.69e-02	2.411747	-4.5770205	0.1827647	KRTAP19-8	keratin associated protein 19-8
8015827	3.56e-02	1.69e-02	-2.411723	-4.5770761	-0.1687674	SOST	sclerostin
7914212	3.56e-02	1.69e-02	2.411677	-4.5771847	0.3682615	SNORA61///SNHG12	small nucleolar RNA, H/ACA box 61///small nucleolar RNA host gene 12
7987310	3.56e-02	1.69e-02	-2.411488	-4.5776265	-0.1461119	GJD2	gap junction protein delta 2
7976187	3.57e-02	1.70e-02	-2.411035	-4.578684	-0.1355166		
8180375	3.57e-02	1.70e-02	-2.410907	-4.5789839	-0.2169361	BRWD1	bromodomain and WD repeat domain containing 1
7895084	3.57e-02	1.70e-02	-2.4109	-4.5790013	-0.2021943		
8116585	3.57e-02	1.70e-02	-2.410741	-4.5793726	-0.2124216		
8001064	3.57e-02	1.70e-02	2.410729	-4.5793989	0.173575	VN1R3	vomeronasal 1 receptor 3 (gene/pseudogene)
8076403	3.57e-02	1.70e-02	2.410729	-4.5793999	0.4115	NAGA	alpha-N-acetylgalactosaminidase
7917052	3.57e-02	1.70e-02	2.410661	-4.5795577	0.4457846	SLC44A5	solute carrier family 44 member 5
8078956	3.57e-02	1.70e-02	2.410585	-4.5797359	0.2881092		
7894149	3.57e-02	1.70e-02	2.410515	-4.5798996	0.2538283		
7928064	3.57e-02	1.70e-02	-2.410475	-4.5799934	-0.2045359	C10orf35	chromosome 10 open reading frame 35
8166353	3.57e-02	1.70e-02	-2.409995	-4.5811149	-0.1269345		
8080306	3.57e-02	1.70e-02	2.409864	-4.581421	0.2506759	PHF7	PHD finger protein 7
8066029	3.57e-02	1.70e-02	-2.409791	-4.5815905	-0.0830306		
8035110	3.57e-02	1.70e-02	-2.409742	-4.581706	-0.1844717	CIB3	calcium and integrin binding family member 3
8026163	3.58e-02	1.70e-02	-2.409655	-4.5819096	-0.5133394	IER2	immediate early response 2
7892823	3.58e-02	1.70e-02	-2.409529	-4.5822039	-0.2958109		
8167638	3.58e-02	1.70e-02	-2.409332	-4.5826636	-0.0722212		
7907286	3.58e-02	1.70e-02	-2.409296	-4.5827487	-0.1013828	FMO1	flavin containing monooxygenase 1
7973427	3.58e-02	1.70e-02	2.409204	-4.5829619	0.2444225	THTPA	thiamine triphosphatase
7894301	3.58e-02	1.71e-02	-2.40898	-4.5834856	-0.2622621		
8131140	3.58e-02	1.71e-02	2.408883	-4.5837112	0.2736014	LOC101927181	uncharacterized LOC101927181
7984626	3.58e-02	1.71e-02	2.408758	-4.5840042	0.2191521	SENP8	SUMO/sentrin peptidase family member, NEDD8 specific
7895895	3.58e-02	1.71e-02	-2.408541	-4.5845098	-0.3132584		
8033462	3.59e-02	1.71e-02	-2.408027	-4.5857101	-0.1598285	CTXN1	cortexin 1
7956301	3.59e-02	1.71e-02	-2.40793	-4.5859382	-0.5629064	LRP1	LDL receptor related protein 1
8023310	3.59e-02	1.71e-02	-2.407691	-4.5864943	-0.1389863		
7996919	3.59e-02	1.71e-02	2.407537	-4.586855	0.1458951	VPS4A	vacuolar protein sorting 4 homolog A
7964089	3.60e-02	1.71e-02	2.407182	-4.5876827	0.3300265	PAN2	PAN2 poly(A) specific ribonuclease subunit
7973840	3.60e-02	1.71e-02	2.40702	-4.588062	0.4134379	ARHGAP5	Rho GTPase activating protein 5
7893915	3.60e-02	1.72e-02	-2.406731	-4.5887352	-0.3432458		
7954344	3.60e-02	1.72e-02	2.406545	-4.5891694	0.1332341	SLCO1B7	solute carrier organic anion transporter family member 1B7 (putative)
7986757	3.60e-02	1.72e-02	2.406421	-4.5894594	0.2978717	NDN	necdin, MAGE family member
7968962	3.60e-02	1.72e-02	2.406133	-4.5901319	0.4248914	LRRC63	leucine rich repeat containing 63
8068894	3.61e-02	1.72e-02	-2.406028	-4.590375	-0.1575261	LINC00319	long intergenic non-protein coding RNA 319
7895462	3.61e-02	1.72e-02	2.405706	-4.5911274	0.3847809		
7895409	3.61e-02	1.72e-02	-2.405661	-4.5912315	-0.4945522		
8149069	3.61e-02	1.72e-02	-2.405584	-4.591411	-0.18878		
7892679	3.61e-02	1.72e-02	2.405432	-4.5917658	0.3677843		
8170298	3.61e-02	1.72e-02	2.405272	-4.5921398	0.2394613	UBE2NL	ubiquitin conjugating enzyme E2 N like (gene/pseudogene)
7919854	3.61e-02	1.72e-02	-2.405265	-4.5921551	-0.3992168		
8169665	3.61e-02	1.72e-02	-2.404897	-4.5930133	-0.0893921	AKAP14	A-kinase anchoring protein 14
8084963	3.62e-02	1.73e-02	-2.404687	-4.5935037	-0.2368555	PAK2	p21 (RAC1) activated kinase 2
8089185	3.62e-02	1.73e-02	-2.404485	-4.5939737	-0.2124146	IMPG2	interphotoreceptor matrix proteoglycan 2
7901046	3.62e-02	1.73e-02	-2.404359	-4.5942677	-0.2132642	SNORD55	small nucleolar RNA, C/D box 55
8179246	3.62e-02	1.73e-02	-2.403803	-4.5955629	-0.1745062	MCCD1	mitochondrial coiled-coil domain 1
7957386	3.62e-02	1.73e-02	-2.403793	-4.5955865	-0.1660634	ACSS3	acyl-CoA synthetase short-chain family member 3
7955943	3.63e-02	1.73e-02	2.403439	-4.5964117	0.2727777	PDE1B	phosphodiesterase 1B
8180254	3.63e-02	1.73e-02	2.403222	-4.5969173	0.2986066	KRTAP5-8	keratin associated protein 5-8
8099255	3.63e-02	1.73e-02	-2.403073	-4.5972661	-0.1535562	PSAPL1	prosaposin-like 1 (gene/pseudogene)
8020795	3.63e-02	1.73e-02	-2.403049	-4.5973199	-0.1545513	TTR	transthyretin
7894827	3.63e-02	1.73e-02	2.403028	-4.5973694	0.2666034		
8126905	3.63e-02	1.73e-02	-2.403025	-4.5973764	-0.6108757	CRISP3	cysteine rich secretory protein 3
8096917	3.64e-02	1.74e-02	2.402412	-4.5988044	0.2644593		
8098938	3.64e-02	1.74e-02	2.402387	-4.5988636	0.2158913		
8159838	3.64e-02	1.74e-02	-2.402215	-4.599263	-0.2165302	C9orf66	chromosome 9 open reading frame 66
7909175	3.64e-02	1.74e-02	2.401927	-4.5999341	0.3890354	SRGAP2	SLIT-ROBO Rho GTPase activating protein 2
8097991	3.64e-02	1.74e-02	-2.401703	-4.6004572	-0.0959176	TDO2	tryptophan 2,3-dioxygenase
7943787	3.64e-02	1.74e-02	-2.401491	-4.6009506	-0.1611755	HSPB2-C11orf52///HSPB2	HSPB2-C11orf52 readthrough (NMD candidate)///heat shock protein family B (small) member 2
8100015	3.65e-02	1.74e-02	2.401192	-4.6016472	0.5187272	BEND4	BEN domain containing 4
7928318	3.65e-02	1.74e-02	-2.401148	-4.601748	-0.3455889	MCU	mitochondrial calcium uniporter
7949792	3.65e-02	1.74e-02	-2.400844	-4.6024562	-0.5362481	PTPRCAP	protein tyrosine phosphatase, receptor type C associated protein
7960516	3.65e-02	1.74e-02	2.400589	-4.6030488	0.1996342		
8158825	3.65e-02	1.74e-02	-2.400504	-4.6032476	-0.1818706	PLPP7	phospholipid phosphatase 7 (inactive)
7941170	3.65e-02	1.75e-02	-2.400425	-4.6034318	-0.1165576		
8043480	3.65e-02	1.75e-02	-2.400173	-4.6040175	-1.0269889	IGKC	immunoglobulin kappa constant
8100292	3.65e-02	1.75e-02	-2.400142	-4.6040907	-0.2315903	FRYL	FRY like transcription coactivator
8063433	3.66e-02	1.75e-02	-2.399845	-4.6047809	-0.1175045		
7985034	3.66e-02	1.75e-02	2.399567	-4.6054291	0.4953959		
8161618	3.66e-02	1.75e-02	2.399058	-4.6066121	0.3449014	APBA1	amyloid beta precursor protein binding family A member 1
7895135	3.67e-02	1.75e-02	2.398666	-4.6075245	0.2887009		
7892557	3.67e-02	1.75e-02	-2.398463	-4.6079956	-0.3688585		
7895132	3.67e-02	1.75e-02	-2.398443	-4.6080421	-0.3423004		
8037959	3.67e-02	1.75e-02	-2.3984	-4.6081431	-0.1034906	BSPH1	binder of sperm protein homolog 1
8154758	3.67e-02	1.76e-02	2.39813	-4.6087713	0.1281173		
8007550	3.67e-02	1.76e-02	-2.398117	-4.6088011	-0.172553	NAGS	N-acetylglutamate synthase
8172367	3.68e-02	1.76e-02	-2.397412	-4.610441	-0.1679391		
7926150	3.68e-02	1.76e-02	-2.397187	-4.6109648	-0.1898514	LOC439951	uncharacterized LOC439951
8042257	3.68e-02	1.76e-02	-2.396936	-4.6115475	-0.3660747		
7895567	3.68e-02	1.76e-02	2.39683	-4.6117946	0.2698515		
8152463	3.69e-02	1.76e-02	-2.396579	-4.6123762	-0.1991983		
7911252	3.69e-02	1.76e-02	-2.396553	-4.6124371	-0.4535136	OR2L2	olfactory receptor family 2 subfamily L member 2
7901460	3.69e-02	1.76e-02	2.396449	-4.6126787	0.7125469	GPX7	glutathione peroxidase 7
8052123	3.69e-02	1.76e-02	-2.396162	-4.6133468	-0.2022189		
7973054	3.69e-02	1.77e-02	2.396073	-4.6135526	0.3456454		
8071554	3.69e-02	1.77e-02	-2.39605	-4.613606	-0.1429446	CCDC116	coiled-coil domain containing 116
8040516	3.69e-02	1.77e-02	2.396023	-4.6136688	0.3214358	MFSD2B	major facilitator superfamily domain containing 2B
7946851	3.69e-02	1.77e-02	-2.395444	-4.6150136	-0.2067614		
8044548	3.69e-02	1.77e-02	-2.395413	-4.6150854	-0.1825297	IL36A	interleukin 36, alpha
7899849	3.70e-02	1.77e-02	-2.395045	-4.6159403	-0.2863599		
7997827	3.70e-02	1.77e-02	2.394878	-4.6163279	0.1726423	PIEZO1	piezo type mechanosensitive ion channel component 1
7931824	3.70e-02	1.77e-02	2.394867	-4.616355	0.1682553	AKR1C6P	aldo-keto reductase family 1 member C6, pseudogene
8114158	3.70e-02	1.77e-02	2.394352	-4.6175512	0.2200113	PPP2CA	protein phosphatase 2 catalytic subunit alpha
8139907	3.70e-02	1.77e-02	-2.394267	-4.617749	-0.2453041		
8057486	3.71e-02	1.77e-02	2.394165	-4.6179842	0.3707161	PDE1A	phosphodiesterase 1A
8173531	3.71e-02	1.78e-02	2.393814	-4.6188008	0.2802492	HDAC8	histone deacetylase 8
7950492	3.71e-02	1.78e-02	-2.393752	-4.618944	-0.2163631	KLHL35	kelch like family member 35
8007152	3.71e-02	1.78e-02	-2.39335	-4.6198767	-0.3542609		
8106429	3.71e-02	1.78e-02	-2.393332	-4.6199194	-0.1604502	AGGF1	angiogenic factor with G-patch and FHA domains 1
7983744	3.71e-02	1.78e-02	-2.393307	-4.6199774	-0.1517646	TMOD3	tropomodulin 3
8165398	3.71e-02	1.78e-02	-2.393226	-4.6201636	-0.3746517	FUT7	fucosyltransferase 7
8025522	3.72e-02	1.78e-02	-2.393028	-4.6206236	-0.1123427	C3P1	complement component 3 precursor pseudogene
7980296	3.72e-02	1.78e-02	-2.392142	-4.6226809	-0.2961175	TMED10	transmembrane p24 trafficking protein 10
7959173	3.72e-02	1.78e-02	-2.392125	-4.6227206	-0.2225344	RNF10	ring finger protein 10
8043522	3.73e-02	1.79e-02	-2.391834	-4.6233956	-0.1709896	PROM2	prominin 2
8084299	3.73e-02	1.79e-02	-2.39177	-4.6235434	-0.1335316	HSP90AA5P	heat shock protein 90 alpha family class A member 5, pseudogene
8133818	3.73e-02	1.79e-02	-2.391494	-4.6241839	-0.2723819	PHTF2	putative homeodomain transcription factor 2
8019614	3.73e-02	1.79e-02	-2.391412	-4.6243727	-0.0933979	KRT39	keratin 39
8084171	3.73e-02	1.79e-02	2.391291	-4.6246543	0.1999093		
8152782	3.73e-02	1.79e-02	2.391268	-4.6247073	0.1983795	KIAA0196	KIAA0196
8039025	3.74e-02	1.79e-02	2.390362	-4.6268095	0.265573	ZNF702P	zinc finger protein 702, pseudogene
7965935	3.74e-02	1.79e-02	-2.390338	-4.6268636	-0.1360691	TTC41P	tetratricopeptide repeat domain 41, pseudogene
7923221	3.74e-02	1.79e-02	-2.390187	-4.627214	-0.2050125	DDX59	DEAD-box helicase 59
8176460	3.74e-02	1.79e-02	-2.38995	-4.6277631	-0.4284025	PRKY	protein kinase, Y-linked, pseudogene
7973743	3.74e-02	1.79e-02	2.389938	-4.6277925	0.2390973		
8097747	3.74e-02	1.79e-02	-2.389825	-4.6280527	-0.1822403		
8064432	3.74e-02	1.80e-02	-2.389675	-4.6284009	-0.3410733	FKBP1A	FK506 binding protein 1A
7950671	3.75e-02	1.80e-02	2.389327	-4.6292079	0.6393709	GAB2	GRB2 associated binding protein 2
7924987	3.75e-02	1.80e-02	2.389316	-4.6292323	0.1689363	AGT	angiotensinogen
7995825	3.75e-02	1.80e-02	-2.388762	-4.6305164	-0.5758293	MT1F	metallothionein 1F
8059551	3.75e-02	1.80e-02	-2.388663	-4.6307466	-0.149402	SPHKAP	SPHK1 interactor, AKAP domain containing
7892558	3.75e-02	1.80e-02	2.388631	-4.6308213	0.3187738		
8137802	3.76e-02	1.80e-02	-2.388014	-4.6322502	-0.1660163	LOC401296	uncharacterized LOC401296
7895412	3.76e-02	1.80e-02	2.387992	-4.6323011	0.312077		
7926659	3.76e-02	1.81e-02	-2.387584	-4.6332461	-0.1833895		
8042867	3.77e-02	1.81e-02	-2.387334	-4.6338258	-0.2199952	INO80B-WBP1///WBP1	INO80B-WBP1 readthrough (NMD candidate)///WW domain binding protein 1
7900538	3.77e-02	1.81e-02	-2.387219	-4.6340909	-0.1766029		
7939676	3.77e-02	1.81e-02	-2.386903	-4.6348218	-0.1890012	ATG13	autophagy related 13
8178445	3.77e-02	1.81e-02	-2.38676	-4.635153	-0.1404386	PSORS1C2///PSORS1C1///CDSN	psoriasis susceptibility 1 candidate 2///psoriasis susceptibility 1 candidate 1///corneodesmosin
7948105	3.77e-02	1.81e-02	2.386717	-4.6352533	0.131493	OR4C11	olfactory receptor family 4 subfamily C member 11
8165665	3.77e-02	1.81e-02	2.386246	-4.6363444	0.1132486		
8074458	3.78e-02	1.81e-02	2.386118	-4.6366396	0.2332286	C22orf39	chromosome 22 open reading frame 39
8166569	3.78e-02	1.81e-02	-2.385968	-4.6369864	-0.1906342		
7978132	3.78e-02	1.81e-02	2.385937	-4.6370595	0.196859	IPO4	importin 4
7896058	3.78e-02	1.81e-02	2.385755	-4.6374808	0.3740802		
7964736	3.78e-02	1.81e-02	-2.385752	-4.6374871	-0.2035604	LOC100129940	uncharacterized LOC100129940
8087653	3.78e-02	1.81e-02	-2.385613	-4.637809	-0.1554096	ZMYND10	zinc finger MYND-type containing 10
7973902	3.78e-02	1.81e-02	2.385573	-4.6379009	0.2120739	SRP54	signal recognition particle 54
8140403	3.78e-02	1.81e-02	-2.385558	-4.6379371	-0.1388569	SSC4D	scavenger receptor cysteine rich family member with 4 domains
7961306	3.78e-02	1.82e-02	-2.38535	-4.638418	-0.2190004	PRB2///PRB4///PRB3///PRB1	proline rich protein BstNI subfamily 2///proline rich protein BstNI subfamily 4///proline rich protein BstNI subfamily 3///proline rich protein BstNI subfamily 1
8151030	3.78e-02	1.82e-02	-2.385241	-4.6386686	-0.279634		
8001953	3.79e-02	1.82e-02	-2.384854	-4.6395643	-0.1663747	EXOC3L1	exocyst complex component 3 like 1
8068180	3.79e-02	1.82e-02	2.384632	-4.6400788	0.2702257	HUNK	hormonally up-regulated Neu-associated kinase
7940287	3.79e-02	1.82e-02	-2.384481	-4.6404284	-1.0765856	MS4A1	membrane spanning 4-domains A1
7894212	3.79e-02	1.82e-02	-2.384394	-4.640629	-0.2379565		
8078529	3.79e-02	1.82e-02	2.384023	-4.6414864	0.2872165	STAC	SH3 and cysteine rich domain
7959535	3.79e-02	1.82e-02	-2.383988	-4.641568	-0.1566909	OGFOD2	2-oxoglutarate and iron dependent oxygenase domain containing 2
8119153	3.79e-02	1.82e-02	2.383878	-4.6418222	0.1991588	COX6A1	cytochrome c oxidase subunit 6A1
7904396	3.79e-02	1.82e-02	-2.383866	-4.6418514	-0.120032	HAO2	hydroxyacid oxidase 2
8092978	3.79e-02	1.82e-02	2.383762	-4.6420913	0.3312641	MUC4	mucin 4, cell surface associated
8080909	3.80e-02	1.82e-02	-2.383596	-4.6424754	-0.1990396		
8069122	3.80e-02	1.82e-02	2.383533	-4.6426214	0.1699384	LRRC3	leucine rich repeat containing 3
7980096	3.80e-02	1.82e-02	-2.38342	-4.6428809	-0.1919864	ALDH6A1	aldehyde dehydrogenase 6 family member A1
8120300	3.80e-02	1.83e-02	2.383199	-4.6433934	0.217796	MLIP	muscular LMNA-interacting protein
8039923	3.80e-02	1.83e-02	2.382883	-4.6441237	0.2881463	AURKAIP1	aurora kinase A interacting protein 1
